Review_id,Film_id,Comment
113,tt12882062,"{'imdb_id': 'tt12882062', 'comentarios': [{'review': 'Still not sure how I feel about this', 'rating': '5/10'}, {'review': 'Next time', 'rating': '1/10'}, {'review': 'Oops!', 'rating': '2/10'}, {'review': 'Funny, edgy, and kinda nuts', 'rating': '8/10'}, {'review': 'High School Sketch Comedy - Better Done by HS Students', 'rating': '1/10'}, {'review': 'Ignore the incel brigade downvotes', 'rating': '9/10'}, {'review': 'Disappointing', 'rating': '2/10'}, {'review': 'A lot of people are saying...', 'rating': '9/10'}, {'review': 'Pretty damn funny!', 'rating': '9/10'}, {'review': ""The Least Funny Thing I've Seen in A Long Time"", 'rating': '9/10'}, {'review': 'Funny as, well, hell', 'rating': '1/10'}, {'review': 'Stick to lip syncing', 'rating': '1/10'}, {'review': 'A crime against comedy', 'rating': '3/10'}, {'review': 'Ummmm, what did I just watch?', 'rating': '10/10'}, {'review': 'Outstanding!!!', 'rating': '8/10'}, {'review': 'Too, too, funny. Top notch writing, performances and production.', 'rating': '9/10'}, {'review': 'Because you have to laugh to keep from crying', 'rating': '2/10'}, {'review': 'Stick to lip synching', 'rating': '1/10'}, {'review': 'Terrible', 'rating': '1/10'}, {'review': 'Trump kidnapped Sarah Cooper and made her do this show...', 'rating': '3/10'}, {'review': 'A jumbled mess', 'rating': '3/10'}, {'review': 'Tried To Like It', 'rating': '1/10'}, {'review': 'Painfully embarrassing', 'rating': '2/10'}, {'review': 'Expected So Much More', 'rating': '2/10'}, {'review': 'Love her lip sync videos but this was painful', 'rating': 'Sin calificación'}]}"
114,tt7427356,"{'imdb_id': 'tt7427356', 'comentarios': [{'review': 'Great comedy full of grey gold...', 'rating': '7/10'}, {'review': 'Up to (no good?)', 'rating': '7/10'}, {'review': ""Richard Dreyfuss Doesn't Disappoint"", 'rating': '8/10'}, {'review': 'Sentimental Memory of Great Actors', 'rating': '8/10'}, {'review': 'C.Chase and R. Dreyfuss', 'rating': '8/10'}, {'review': 'Good comedy film with a bit of tragic drama, it features popular veteran actors', 'rating': '8/10'}, {'review': 'Really enjoyable', 'rating': '7/10'}, {'review': 'Grumpy Older Men!!', 'rating': '5/10'}, {'review': 'A flawed but a decent comedy', 'rating': '8/10'}, {'review': 'A happy movie', 'rating': '8/10'}, {'review': 'quite good.', 'rating': '7/10'}, {'review': 'Lovable movie but choppy as crazed karate master', 'rating': '6/10'}, {'review': 'Disappointing with some nice moments', 'rating': '5/10'}, {'review': 'Not Much To Actually Laugh At', 'rating': '3/10'}, {'review': 'Chase & Dreyfuss are two Nostalgic Stars that still Shine Bright!!!!', 'rating': '9/10'}, {'review': 'Cringe worthy', 'rating': '2/10'}, {'review': 'Boring', 'rating': '1/10'}, {'review': 'Another Lame Geriatric Comedy', 'rating': '2/10'}, {'review': 'A Must See.....!!!!', 'rating': '10/10'}, {'review': 'Classic Comedy', 'rating': '9/10'}, {'review': ""Piddle weak. couldn't make it 30mins"", 'rating': '1/10'}, {'review': 'Hope and friendship shining through', 'rating': '4/10'}, {'review': 'Good idea with bad execution', 'rating': '4/10'}, {'review': ""The getting old laughs don't last"", 'rating': '3/10'}, {'review': 'No Matthau and Lemmon.', 'rating': 'Sin calificación'}]}"
115,tt11428926,"{'imdb_id': 'tt11428926', 'comentarios': [{'review': 'Riccardo Scamarcio', 'rating': '8/10'}, {'review': 'A very beautiful movie', 'rating': '8/10'}, {'review': 'So true, it hurts....', 'rating': '10/10'}, {'review': 'Sunday movie', 'rating': '5/10'}, {'review': 'Rocco Ricciardulli is too young', 'rating': '6/10'}, {'review': ""Movie didn't know what it was supposed to be about"", 'rating': '5/10'}, {'review': 'A beautiful and emotional movie', 'rating': '9/10'}, {'review': ""Wildly misunderstood, but that's to be expected."", 'rating': '9/10'}, {'review': 'Quite good movie', 'rating': '7/10'}, {'review': 'Awesome', 'rating': '10/10'}, {'review': 'An average drama of forbidden love that seems quite pointless', 'rating': '5/10'}, {'review': 'You can try to stand on the shoulders of giants...', 'rating': '1/10'}, {'review': 'An exhibition of chauvinism and rape', 'rating': '8/10'}, {'review': 'I was so wrong to write a review while watching!', 'rating': '8/10'}, {'review': 'Simple story well told', 'rating': '8/10'}, {'review': 'Heaven or hell on earth', 'rating': '6/10'}, {'review': 'Not bad neither good !!', 'rating': '5/10'}, {'review': 'To be honest, it was boring', 'rating': '1/10'}, {'review': 'True love never dies', 'rating': '7/10'}, {'review': 'A really terrible movie', 'rating': '4/10'}, {'review': 'Those Italians...', 'rating': '6/10'}, {'review': 'It was worse than I expected.', 'rating': '2/10'}, {'review': 'Ultimately boring', 'rating': '2/10'}, {'review': 'Not Hollywood', 'rating': '7/10'}, {'review': 'Boring', 'rating': '4/10'}]}"
116,tt10539608,"{'imdb_id': 'tt10539608', 'comentarios': [{'review': ""What's the point..."", 'rating': '5/10'}, {'review': 'Certainly not as bad as I thought it would be after reading some reviews.', 'rating': '6/10'}, {'review': 'Well that was underwhelming', 'rating': '5/10'}, {'review': 'The Midnight Waste of Time', 'rating': '1/10'}, {'review': 'A missed opportunity', 'rating': '4/10'}, {'review': 'Drama', 'rating': '8/10'}, {'review': 'Hope, life and survival - much needed in current times', 'rating': '8/10'}, {'review': 'Stop looking for what you expect, enjoy what you see...', 'rating': '7/10'}, {'review': 'Off the Rails', 'rating': '6/10'}, {'review': 'Did they really have a scene where he jumped in ice freezing water? And nothing happened?', 'rating': '3/10'}, {'review': 'Appalling waste of time', 'rating': '1/10'}, {'review': 'One of the best', 'rating': '9/10'}, {'review': 'Absolutely no point', 'rating': '2/10'}, {'review': 'Nothing happens. Ever.', 'rating': '8/10'}, {'review': 'Wrong audience', 'rating': '6/10'}, {'review': ""Hey, at least there's no ridiculous moon pirates.."", 'rating': '8/10'}, {'review': 'Touching! Spoilers', 'rating': '5/10'}, {'review': 'An uninspired sci fi space exploration film that lacks about everything.', 'rating': '8/10'}, {'review': 'Not as bad as reviews reflect', 'rating': '9/10'}, {'review': 'Brilliant!', 'rating': '6/10'}, {'review': ""A 2 hour movie that should've been a 20 min short"", 'rating': '3/10'}, {'review': 'Too Little for Too Long', 'rating': '7/10'}, {'review': 'Confused by Bad Reviews', 'rating': '7/10'}, {'review': 'OK film, could use a public health warning', 'rating': '7/10'}, {'review': 'The Midnight Sky', 'rating': 'Sin calificación'}]}"
117,tt11127690,"{'imdb_id': 'tt11127690', 'comentarios': [{'review': ""What's wrong the ending?"", 'rating': '5/10'}, {'review': 'Entertains', 'rating': '7/10'}, {'review': 'Mario Casas..I am your fan!', 'rating': '7/10'}, {'review': 'Hugely enjoyable psychological thriller.', 'rating': '8/10'}, {'review': 'Too much filler, not enough substance.', 'rating': '7/10'}, {'review': 'Irritating!', 'rating': '2/10'}, {'review': 'Normal saddist husband movie..!!', 'rating': '6/10'}, {'review': 'Below average', 'rating': '3/10'}, {'review': ""It's okay"", 'rating': '6/10'}, {'review': 'Decent Spanish Thriller', 'rating': '6/10'}, {'review': 'Pleasantly surprised by this movie', 'rating': '8/10'}, {'review': 'Could have been a lot better... Warning spoilers', 'rating': '4/10'}, {'review': 'The ending ruined it', 'rating': '5/10'}, {'review': 'Pathetic!', 'rating': '1/10'}, {'review': 'Disturbing overall but fitting ending', 'rating': '6/10'}, {'review': 'A creative, original, and twisted thriller', 'rating': '8/10'}, {'review': 'Nothing special.', 'rating': '3/10'}, {'review': 'Double revenge.', 'rating': '7/10'}, {'review': 'Cliche and bad cinematography', 'rating': '3/10'}, {'review': ""A film like this just doesn't qualify as thrilling anymore! [+40%]"", 'rating': '4/10'}, {'review': 'It was okay', 'rating': '5/10'}, {'review': 'Victimised', 'rating': '8/10'}, {'review': 'Very good...', 'rating': '9/10'}, {'review': 'Good story.', 'rating': '7/10'}, {'review': ""It's okay"", 'rating': '7/10'}]}"
118,tt10888708,"{'imdb_id': 'tt10888708', 'comentarios': [{'review': 'Solid Family Movie Delivers', 'rating': '8/10'}, {'review': '""Secret Agent Mom""', 'rating': '7/10'}, {'review': 'Watch it if you have absolutely nothing to do on the Quarantine.', 'rating': '6/10'}, {'review': 'Fun and enjoyable family action comedy', 'rating': '7/10'}, {'review': 'its pure,benign and for everyone ...', 'rating': '6/10'}, {'review': 'All Stars To Maxwell Simkins', 'rating': '7/10'}, {'review': 'Fun, adventurous and cool', 'rating': '10/10'}, {'review': ""Pretty Good! Don't listen to the negative reviews."", 'rating': '10/10'}, {'review': 'Light & hilarious', 'rating': '7/10'}, {'review': 'A movie that strikes a familiar note al Spy Kids', 'rating': '8/10'}, {'review': 'Fun, cheesy family movie.', 'rating': '2/10'}, {'review': 'Netflix really just waste money on trash.', 'rating': '7/10'}, {'review': 'Child-friendly action comedy', 'rating': '7/10'}, {'review': 'Just a nice happy family film', 'rating': '10/10'}, {'review': 'Very Enjoyable!!', 'rating': '10/10'}, {'review': 'kids will love it', 'rating': '8/10'}, {'review': 'Adventures in Babysitting meets Spy Kids.', 'rating': '8/10'}, {'review': 'Delightfully charming...', 'rating': '6/10'}, {'review': 'Netflix flick', 'rating': '7/10'}, {'review': 'Anything but sleep', 'rating': '8/10'}, {'review': 'Great family movie!', 'rating': '7/10'}, {'review': 'A nice comedy full of action scenes', 'rating': '7/10'}, {'review': 'Good Family movie', 'rating': '9/10'}, {'review': 'Great family film', 'rating': '6/10'}, {'review': 'Fun but low rent family ""spy"" comedy.', 'rating': 'Sin calificación'}]}"
119,tt8976576,"{'imdb_id': 'tt8976576', 'comentarios': [{'review': 'Better than Vampire in Brooklyn.', 'rating': '7/10'}, {'review': 'Just a fun movie.', 'rating': '6/10'}, {'review': 'A good old fashioned children vs monsters flick', 'rating': '8/10'}, {'review': ""It's fun, but know what you're getting first."", 'rating': '7/10'}, {'review': 'Light-hearted with underlying message', 'rating': '6/10'}, {'review': 'Actually fun and entertained for what it turned out to be...', 'rating': '6/10'}, {'review': 'Solid Production, Lightweight Plot.', 'rating': '6/10'}, {'review': 'A fun update on Fright Night mixed with People Under the Stairs that is mostly successful', 'rating': '7/10'}, {'review': 'I really enjoyed it!', 'rating': '8/10'}, {'review': 'It was enjoyable', 'rating': '7/10'}, {'review': '""How you like that s*ckhead?!""', 'rating': '10/10'}, {'review': 'Take The Goonies mixed with Fright Night and some Attack the Block added in.', 'rating': '8/10'}, {'review': 'Vampires as a metaphor for gentrification, wrapped in a solid, fun horror comedy.', 'rating': '8/10'}, {'review': 'boils then an explosion!', 'rating': '6/10'}, {'review': 'Cute Movie', 'rating': '8/10'}, {'review': 'Predictable & Not funny', 'rating': '4/10'}, {'review': 'A Sucky Netflix Vampire Flick.', 'rating': '4/10'}, {'review': 'Good fun watch', 'rating': '9/10'}, {'review': 'If you like your horror with ""biting"" social commentary...', 'rating': '7/10'}, {'review': 'How can people like It', 'rating': '2/10'}, {'review': 'Meh.', 'rating': '4/10'}, {'review': ""It's no attack the block"", 'rating': '5/10'}, {'review': 'Cute, Insightful and Fun', 'rating': '7/10'}, {'review': ""It's just a fun movie meant just to entertain,not to be taken seriously"", 'rating': '10/10'}, {'review': 'An interesting movie to have a good time', 'rating': '8/10'}]}"
120,tt14318430,"{'imdb_id': 'tt14318430', 'comentarios': [{'review': 'Poorly Done', 'rating': '2/10'}, {'review': 'Tasteless, an advert to avoid messing with drugs.', 'rating': '5/10'}, {'review': 'Stupid people doing stupid things', 'rating': '3/10'}, {'review': 'Meth Mouths', 'rating': '6/10'}, {'review': 'I had high hopes', 'rating': '4/10'}, {'review': 'Very hard to watch the hopelessness of it all', 'rating': '7/10'}, {'review': 'So sue me, I thought it was good.', 'rating': '7/10'}, {'review': 'Can not trust ANY person interviewed', 'rating': '4/10'}, {'review': 'Nothing new here', 'rating': '2/10'}, {'review': ""It's Pretty Sad When..."", 'rating': '6/10'}, {'review': 'Frustrating', 'rating': '4/10'}, {'review': 'I give it 2 stars because it kept my attention', 'rating': '2/10'}, {'review': 'Could have been a lot better', 'rating': '4/10'}, {'review': 'Keep an open mind', 'rating': '9/10'}, {'review': ""Didn't like it.."", 'rating': '3/10'}, {'review': 'The Whole Thing Was Just Depressing', 'rating': '5/10'}, {'review': ""Wish they'd actually spent time on crystal"", 'rating': '1/10'}, {'review': 'Complicated and Boring', 'rating': '3/10'}, {'review': 'Not what i expected', 'rating': '3/10'}, {'review': 'Messy documentary on messed up family.', 'rating': '2/10'}, {'review': 'It could have been a great movie', 'rating': '6/10'}, {'review': 'This is the film adaptation of ""This meeting could have been an email"".', 'rating': '6/10'}, {'review': 'A pretty typical true crime documentary', 'rating': '6/10'}, {'review': 'Too Dragged on', 'rating': '5/10'}, {'review': 'A below Average Dull Documentary', 'rating': '4/10'}]}"
121,tt11388278,"{'imdb_id': 'tt11388278', 'comentarios': [{'review': 'Sunday', 'rating': '8/10'}, {'review': 'Predictable but a feel-good Christian movie', 'rating': '9/10'}, {'review': 'Very good', 'rating': '10/10'}, {'review': 'Nevermind the ratings!', 'rating': '10/10'}, {'review': 'Breath of fresh air!', 'rating': '10/10'}, {'review': 'Great Family Movie', 'rating': '10/10'}, {'review': 'Faith and fun for Christian audiences', 'rating': '9/10'}, {'review': 'Christian Camp Rock High School Musical', 'rating': '6/10'}, {'review': 'A good flick', 'rating': '10/10'}, {'review': 'Loved it!', 'rating': '10/10'}, {'review': 'Family friendly', 'rating': '10/10'}, {'review': 'Good Family Movie', 'rating': '10/10'}, {'review': 'Easy viewing - High School musical camp rock rippoff', 'rating': '10/10'}, {'review': 'Good Music', 'rating': '9/10'}, {'review': 'Beautiful!', 'rating': '7/10'}, {'review': 'Very family friendly', 'rating': '10/10'}, {'review': 'Not typical camp movie', 'rating': '3/10'}, {'review': 'These Films Can Be Better', 'rating': '6/10'}, {'review': 'a peacefilled chime...', 'rating': '10/10'}, {'review': 'Best move yet', 'rating': '9/10'}, {'review': 'Made me want to go to camp', 'rating': '2/10'}, {'review': 'good movie', 'rating': '10/10'}, {'review': 'Same old thing, with a God thrown in.', 'rating': '10/10'}, {'review': 'Best Movie Ever!!', 'rating': 'Sin calificación'}, {'review': 'Excellent faith based Christian movie', 'rating': 'Sin calificación'}]}"
122,tt12013758,"{'imdb_id': 'tt12013758', 'comentarios': [{'review': 'Lovely coming of age film', 'rating': '9/10'}, {'review': 'I cried so much haha', 'rating': '10/10'}, {'review': 'this movie made me so emotionalll i love itt', 'rating': '10/10'}, {'review': '10/10', 'rating': '10/10'}, {'review': 'Generic', 'rating': '5/10'}, {'review': 'could have become ...', 'rating': '4/10'}, {'review': 'Chemistry!', 'rating': '9/10'}, {'review': 'I like it 100%', 'rating': '10/10'}, {'review': 'Skinny sky cave bear.', 'rating': '10/10'}, {'review': 'I love it!', 'rating': '10/10'}, {'review': 'Ok Netflix movie and a total dei a vu', 'rating': '7/10'}, {'review': 'Coming of Age', 'rating': '6/10'}, {'review': 'Gorgeous!', 'rating': '10/10'}, {'review': 'Why?', 'rating': '8/10'}, {'review': 'Just no.', 'rating': '1/10'}, {'review': 'Decent. Hot main character', 'rating': '7/10'}]}"
123,tt7608534,"{'imdb_id': 'tt7608534', 'comentarios': [{'review': ""Great CHRISTMAS movie, don't expect an Oscar worthy picture, it's a Christmas movie, with all the cliché's, and it knows that."", 'rating': '8/10'}, {'review': ""Lot's of plotholes"", 'rating': '5/10'}, {'review': 'Sappy and predictable like Christmas is supposed to be', 'rating': '7/10'}, {'review': 'Get over it.', 'rating': '7/10'}, {'review': 'NOT a comedy', 'rating': '6/10'}, {'review': 'Exactly what I expected', 'rating': '10/10'}, {'review': 'A Christmas Movie That Caves At the Very End Thanks To Gutless Writers!', 'rating': '6/10'}, {'review': 'People have insisted this was good...', 'rating': '3/10'}, {'review': 'Poor.', 'rating': '2/10'}, {'review': 'Nice one', 'rating': '8/10'}, {'review': 'More dubious morality', 'rating': '4/10'}, {'review': 'Good Start, Horrible Finish', 'rating': '1/10'}, {'review': 'This contains spoilers; I want your view', 'rating': '6/10'}, {'review': 'Jake seems a bit... aggressive', 'rating': '6/10'}, {'review': 'No Charm, Forgettable', 'rating': '5/10'}, {'review': 'Pain', 'rating': '1/10'}, {'review': 'Stereotypical', 'rating': '2/10'}, {'review': 'A decent christmas movie', 'rating': '7/10'}, {'review': 'Totally unnecessary movie', 'rating': '2/10'}, {'review': 'Promising but Casting...', 'rating': '4/10'}, {'review': 'Trivia', 'rating': '8/10'}, {'review': 'Small town girl', 'rating': '3/10'}, {'review': 'Cutest Romantic movie!', 'rating': '10/10'}, {'review': 'super uber cheesy christmas goodness', 'rating': '9/10'}, {'review': 'Cute', 'rating': '7/10'}]}"
