Id,Actor_id,Film_id,Character,Role
536,524174,tm90896,unknown,ACTOR
537,744936,tm90896,unknown,ACTOR
538,323651,tm90896,unknown,ACTOR
539,173191,tm90896,unknown,DIRECTOR
540,867952,tm336403,unknown,ACTOR
541,20201,tm336403,unknown,ACTOR
542,69039,tm336403,unknown,ACTOR
543,524849,tm336403,unknown,ACTOR
544,460070,tm336403,unknown,ACTOR
545,66223,tm336403,Julie's father,ACTOR
546,618228,tm336403,unknown,ACTOR
547,222315,tm336403,unknown,ACTOR
548,497329,tm336403,unknown,ACTOR
549,727227,tm336403,unknown,ACTOR
550,549933,tm336403,unknown,DIRECTOR
551,1682144,tm107372,unknown,DIRECTOR
552,218950,tm358653,Chabeli,ACTOR
553,173252,tm358653,Ramu,ACTOR
554,64409,tm358653,Kalu,ACTOR
555,515741,tm358653,Ramu's Mother,ACTOR
556,64411,tm358653,Kammo,ACTOR
557,434350,tm358653,Bhulo,ACTOR
558,216444,tm358653,unknown,ACTOR
559,64529,tm358653,unknown,ACTOR
560,1945610,tm358653,unknown,ACTOR
561,2434209,tm259684,unknown,ACTOR
562,479396,tm259684,unknown,DIRECTOR
563,522301,tm403346,unknown,DIRECTOR
564,518321,tm16812,unknown,ACTOR
565,522302,tm16812,unknown,ACTOR
566,132302,tm16812,unknown,ACTOR
567,906104,tm16812,unknown,DIRECTOR
568,32954,ts20681,Jerry Seinfeld,ACTOR
569,12464,ts20681,George Costanza,ACTOR
570,43320,ts20681,Cosmo Kramer,ACTOR
571,12018,ts20681,Elaine Benes,ACTOR
572,5313,tm155787,Henry Hill,ACTOR
573,3748,tm155787,James Conway,ACTOR
574,9438,tm155787,Tommy DeVito,ACTOR
575,9439,tm155787,Karen Hill,ACTOR
576,8280,tm155787,Paul Cicero,ACTOR
577,9441,tm155787,Frankie Carbone,ACTOR
578,9443,tm155787,Sonny Bunz,ACTOR
579,6329,tm155787,Frenchy,ACTOR
580,9444,tm155787,Billy Batts,ACTOR
581,9440,tm155787,Morris Kessler,ACTOR
582,9442,tm155787,Tuddy Cicero,ACTOR
583,507403,tm155787,Himself,ACTOR
584,9448,tm155787,Janice Rossi,ACTOR
585,9446,tm155787,Tommy's Mother,ACTOR
586,9451,tm155787,Vinnie,ACTOR
587,9447,tm155787,Karen's Mother,ACTOR
588,9449,tm155787,Sandy,ACTOR
589,9453,tm155787,Belle Kessler,ACTOR
590,4103,tm155787,Lois Byrd,ACTOR
591,9454,tm155787,Himself,ACTOR
592,9455,tm155787,Mickey Conway,ACTOR
593,53404,tm155787,Young Henry,ACTOR
594,9456,tm155787,Henry's Mother,ACTOR
595,9457,tm155787,Henry's Father,ACTOR
596,6693,tm155787,Michael Hill,ACTOR
597,9450,tm155787,Spider,ACTOR
598,758896,tm155787,Bobby  Vinton,ACTOR
599,9034,tm155787,Johnny Roastbeef,ACTOR
600,9458,tm155787,Dr. Dan,ACTOR
601,9459,tm155787,Tony,ACTOR
602,598816,tm155787,Johnny Dio,ACTOR
603,9461,tm155787,Ronnie,ACTOR
604,9462,tm155787,Tony Stacks,ACTOR
605,9463,tm155787,Young Tommy,ACTOR
606,758894,tm155787,City Detective #1,ACTOR
607,29074,tm155787,City Detective #2,ACTOR
608,9445,tm155787,Anthony Stabile,ACTOR
609,758851,tm155787,Nickey Eyes,ACTOR
610,758804,tm155787,Mikey Franzese,ACTOR
611,9465,tm155787,Diane,ACTOR
612,64226,tm155787,Bruce,ACTOR
613,9464,tm155787,Cicero's Wife,ACTOR
614,9467,tm155787,Tuddy's Wife,ACTOR
615,758806,tm155787,Mrs. Carbone,ACTOR
616,758809,tm155787,Frenchy's Wife,ACTOR
617,9466,tm155787,Angie,ACTOR
618,9452,tm155787,Rosie,ACTOR
619,9468,tm155787,Susan,ACTOR
620,9469,tm155787,Tommy's Girlfriend,ACTOR
621,9470,tm155787,Joe Buddha,ACTOR
622,1852,tm155787,Stacks Edwards,ACTOR
623,186625,tm155787,Johnny Roastbeef's Wife,ACTOR
624,5684,tm155787,Dealer,ACTOR
625,758907,tm155787,Edward McDonald,ACTOR
626,758899,tm155787,Defense Attorney,ACTOR
627,758856,tm155787,Young Henry's Sister #2,ACTOR
628,758854,tm155787,Young Henry's Older Brother,ACTOR
629,758860,tm155787,Young Michael,ACTOR
630,9471,tm155787,Liquor Cop #1,ACTOR
631,9472,tm155787,Liquor Cop #2,ACTOR
632,9473,tm155787,Mailman,ACTOR
633,758909,tm155787,Barbeque Wiseguy,ACTOR
634,9475,tm155787,Bleeding Man,ACTOR
635,9474,tm155787,Gambling Doorman,ACTOR
636,758863,tm155787,Hijacked Driver,ACTOR
637,9476,tm155787,School Guard,ACTOR
638,758811,tm155787,Cop #1,ACTOR
639,9477,tm155787,Mob Lawyer,ACTOR
640,489798,tm155787,Judge - 1956,ACTOR
641,397785,tm155787,Truck Driver at Diner,ACTOR
642,9478,tm155787,Fat Andy,ACTOR
643,9480,tm155787,Frankie The Wop,ACTOR
644,758867,tm155787,Freddy No Nose,ACTOR
645,758865,tm155787,Pete The Killer,ACTOR
646,718520,tm155787,Jimmy Two Times,ACTOR
647,9482,tm155787,Man with Coatrack,ACTOR
648,9479,tm155787,Henry's 60's crew,ACTOR
649,9481,tm155787,Henry's 60's crew,ACTOR
650,758812,tm155787,Cicero 60's Crew,ACTOR
651,9483,tm155787,Cicero's 60's crew,ACTOR
652,758814,tm155787,Terrorized Waiter,ACTOR
653,758815,tm155787,Bouncer,ACTOR
654,758816,tm155787,Copa Captain,ACTOR
655,9484,tm155787,Henry Greeter #1,ACTOR
656,9485,tm155787,Henry Greeter #2,ACTOR
657,511667,tm155787,Henry Greeter #3,ACTOR
658,758934,tm155787,Copa Announcer,ACTOR
659,758941,tm155787,Beach Club Waiter,ACTOR
660,758871,tm155787,Bruce's Brother #1,ACTOR
661,758872,tm155787,Bruce's Brother #2,ACTOR
662,758817,tm155787,Karen's Dad,ACTOR
663,758819,tm155787,Marie #1,ACTOR
664,758820,tm155787,Marie #2,ACTOR
665,644723,tm155787,Paul #3,ACTOR
666,758821,tm155787,Truck Driver,ACTOR
667,758823,tm155787,Detective Deacy,ACTOR
668,758822,tm155787,Detective Silvestri,ACTOR
669,9487,tm155787,Batts' Crew #1,ACTOR
670,758824,tm155787,Vito,ACTOR
671,662606,tm155787,Vito's Girlfriend,ACTOR
672,1666492,tm155787,Lisa,ACTOR
673,9486,tm155787,Batt's Crew #2,ACTOR
674,9488,tm155787,Prizefighter,ACTOR
675,9489,tm155787,Henry's 70's Crew,ACTOR
676,716154,tm155787,Henry's 70's Crew,ACTOR
677,4149,tm155787,Henry's 70's Crew,ACTOR
678,9490,tm155787,Carbone's Girlfriend,ACTOR
679,9491,tm155787,Henry's Older Child - Judy,ACTOR
680,758952,tm155787,Henry's Baby - Ruth,ACTOR
681,758953,tm155787,Bar Patron,ACTOR
682,758954,tm155787,Janice's Girlfriend #1,ACTOR
683,758955,tm155787,Janoce's Girlfriend #2,ACTOR
684,758827,tm155787,Bridal Shop Owner,ACTOR
685,9492,tm155787,Florida Bookie,ACTOR
686,750412,tm155787,Bookie's Sister,ACTOR
687,758873,tm155787,Judge - 1971,ACTOR
688,758874,tm155787,Security Guard with Lobsters,ACTOR
689,758877,tm155787,Drug Buyer,ACTOR
690,9493,tm155787,Prison Guard in Booth,ACTOR
691,758830,tm155787,Judy Hill at 10 Years,ACTOR
692,758825,tm155787,Ruth Hill at 8 Years,ACTOR
693,9265,tm155787,Parole Officer,ACTOR
694,9494,tm155787,Stacks' Girlfriend,ACTOR
695,9495,tm155787,Joe Buddha's Wife,ACTOR
696,758834,tm155787,Kid,ACTOR
697,758829,tm155787,Garbage Man,ACTOR
698,9496,tm155787,Doctor,ACTOR
699,758833,tm155787,Judy Hill at 13 Years,ACTOR
700,758835,tm155787,Ruth Hill at 11 Years,ACTOR
701,4087,tm155787,Arresting Narc,ACTOR
702,9500,tm155787,50's Wiseguy (uncredited),ACTOR
703,9499,tm155787,Truck Hijacker (uncredited),ACTOR
704,598815,tm155787,Nickey Eyes' Girlfriend (uncredited),ACTOR
705,9507,tm155787,Jimmy's Son (uncredited),ACTOR
706,1106134,tm155787,Young Henry's Sister #1,ACTOR
707,3308,tm155787,unknown,DIRECTOR
708,11091,tm22327,Pvt. Joker,ACTOR
709,4704,tm22327,Animal Mother,ACTOR
710,6432,tm22327,Pvt. Pyle,ACTOR
711,6647,tm22327,Gny. Sgt. Hartman,ACTOR
712,32851,tm22327,Eightball,ACTOR
713,17675,tm22327,Pvt. Cowboy,ACTOR
714,24205,tm22327,Rafterman,ACTOR
715,1314,tm22327,Lt. Touchdown,ACTOR
716,62513,tm22327,Lt. Lockhart,ACTOR
717,11655,tm22327,Poge Colonel,ACTOR
718,205944,tm22327,Crazy Earl,ACTOR
719,28624,tm22327,Doc Jay,ACTOR
720,126879,tm22327,Doorgunner,ACTOR
721,90057,tm22327,Snowball,ACTOR
722,32191,tm22327,Payback,ACTOR
723,50869,tm22327,Lt. Cleves,ACTOR
724,207528,tm22327,Donlon,ACTOR
725,112301,tm22327,T.H.E. Rock,ACTOR
726,11743,tm22327,Da Nang Hooker,ACTOR
727,207531,tm22327,VC Sniper,ACTOR
728,207535,tm22327,ARVN Pimp,ACTOR
729,182569,tm22327,Hand Job,ACTOR
730,207536,tm22327,Chili,ACTOR
731,207532,tm22327,Daddy D.A.,ACTOR
732,207533,tm22327,TV Journalist,ACTOR
733,598789,tm22327,Daytona Dave,ACTOR
734,479173,tm22327,Stork,ACTOR
735,207529,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
736,1876841,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
737,44991,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
738,207530,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
739,93627,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
740,207363,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
741,207364,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
742,207365,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
743,784634,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
744,207366,tm22327,News Camera Operator at Mass Grave (uncredited),ACTOR
745,21108,tm22327,Murphy (voice) (uncredited),ACTOR
746,46486,tm22327,Mass Grave Soldier (uncredited),ACTOR
747,207367,tm22327,TV Camera Operator (uncredited),ACTOR
748,1787928,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
749,21108,tm22327,unknown,DIRECTOR
750,3748,tm180542,David 'Noodles' Aaronson,ACTOR
751,12171,tm180542,Maximilian 'Max' Bercovicz,ACTOR
752,6756,tm180542,Deborah Gelly,ACTOR
753,9438,tm180542,Frankie Monaldi,ACTOR
754,68563,tm180542,Carol,ACTOR
755,7749,tm180542,Joe,ACTOR
756,16204,tm180542,James Conway O'Donnell,ACTOR
757,28073,tm180542,Police Chief Vincent Aiello,ACTOR
758,14853,tm180542,Chicken Joe,ACTOR
759,80999,tm180542,Patrick 'Patsy' Goldberg,ACTOR
760,24555,tm180542,Philip 'Cockeye' Stein,ACTOR
761,30008,tm180542,Eve,ACTOR
762,81000,tm180542,'Fat' Moe Gelly,ACTOR
763,27089,tm180542,Woman in the Puppet Theatre,ACTOR
764,81005,tm180542,Beefy,ACTOR
765,1575,tm180542,Young Deborah,ACTOR
766,81001,tm180542,Young Noodles,ACTOR
767,60657,tm180542,Young Max / David Bailey,ACTOR
768,22241,tm180542,Young Patsy,ACTOR
769,81004,tm180542,Young 'Fat' Moe Gelly,ACTOR
770,81002,tm180542,Young Cockeye,ACTOR
771,712557,tm180542,Young Peggy,ACTOR
772,81003,tm180542,Dominic,ACTOR
773,5750,tm180542,Bugsy,ACTOR
774,9470,tm180542,Al Capuano,ACTOR
775,81007,tm180542,Fred Capuano,ACTOR
776,30012,tm180542,Johnny Capuano,ACTOR
777,81008,tm180542,Irving Gold,ACTOR
778,81009,tm180542,Friend of Young Deborah,ACTOR
779,81006,tm180542,Young Deborah (Double),ACTOR
780,5684,tm180542,Monkey,ACTOR
781,111590,tm180542,Thug,ACTOR
782,61606,tm180542,Chinese Theater Spectator (uncredited),ACTOR
783,29073,tm180542,Trigger,ACTOR
784,11550,tm180542,Officer Whitey,ACTOR
785,20581,tm180542,Mandy,ACTOR
786,752070,tm180542,Willie the Ape,ACTOR
787,5940,tm180542,Max's Mother,ACTOR
788,821438,tm180542,Crowning,ACTOR
789,112286,tm180542,Van Linden,ACTOR
790,17817,tm180542,Sharkey,ACTOR
791,302112,tm180542,Peggy,ACTOR
792,476911,tm180542,Mrs. Aiello,ACTOR
793,1341561,tm180542,Bugsy's Gang,ACTOR
794,1341749,tm180542,Bugsy's Gang,ACTOR
795,298686,tm180542,Interviewer,ACTOR
796,1341620,tm180542,Girl in Coffin,ACTOR
797,551078,tm180542,Adorable Old Man,ACTOR
798,1341629,tm180542,Nurse Thompson,ACTOR
799,116852,tm180542,Reporter 1,ACTOR
800,469888,tm180542,Reporter 2,ACTOR
801,17146,tm180542,Reporter 3,ACTOR
802,1594,tm180542,Chauffeur,ACTOR
803,1341752,tm180542,Cemetery Caretaker,ACTOR
804,6642,tm180542,Peggy's Mother,ACTOR
805,1341618,tm180542,Drunk,ACTOR
806,1030723,tm180542,Newstand Man,ACTOR
807,1419294,tm180542,Mounted Policeman,ACTOR
808,1341539,tm180542,2nd Mounted Policeman,ACTOR
809,924004,tm180542,Sgt. P. Halloran,ACTOR
810,1341479,tm180542,Street Singer,ACTOR
811,1341416,tm180542,Young Macrò,ACTOR
812,1341637,tm180542,Foreman,ACTOR
813,47416,tm180542,One of Beefy's Thugs (uncredited),ACTOR
814,1341643,tm180542,Bar Room Patron (uncredited),ACTOR
815,94114,tm180542,Bugsy's Gang (uncredited),ACTOR
816,1341529,tm180542,Boy in Park (uncredited),ACTOR
817,1341460,tm180542,Speakeasy Drum Player (uncredited),ACTOR
818,1341491,tm180542,Newspaper Salesman (uncredited),ACTOR
819,1341417,tm180542,Speakeasy Banjo Player (uncredited),ACTOR
820,1341484,tm180542,Speakeasy Percussionist (uncredited),ACTOR
821,434738,tm180542,David Bailey's Girlfriend (uncredited),ACTOR
822,1341412,tm180542,Deborah Gelly's Father (uncredited),ACTOR
823,469679,tm180542,Waiter (uncredited),ACTOR
824,1341712,tm180542,Speakeasy Patron (uncredited),ACTOR
825,1341601,tm180542,Speakeasy Trumpet Player (uncredited),ACTOR
826,543125,tm180542,Speakeasy Clarinet Player (uncredited),ACTOR
827,488781,tm180542,Speakeasy Vocalist (uncredited),ACTOR
828,551439,tm180542,Nurse (uncredited),ACTOR
829,120119,tm180542,Pimp (uncredited),ACTOR
830,506691,tm180542,Prostitute (uncredited),ACTOR
831,7205,tm180542,Riverdale Cemetery Director (uncredited),ACTOR
832,81010,tm180542,Syndacalist (uncredited),ACTOR
833,37242,tm180542,unknown,DIRECTOR
834,5455,tm138875,Harry Burns,ACTOR
835,20759,tm138875,Sally Albright,ACTOR
836,1990,tm138875,Marie,ACTOR
837,10428,tm138875,Jess,ACTOR
838,20760,tm138875,Joe,ACTOR
839,20761,tm138875,Alice,ACTOR
840,20762,tm138875,Amanda,ACTOR
841,20763,tm138875,Stewardess,ACTOR
842,20764,tm138875,Man on Aisle,ACTOR
843,20765,tm138875,9 Year Old Boy,ACTOR
844,20766,tm138875,Judge,ACTOR
845,193,tm138875,Helen,ACTOR
846,20767,tm138875,Waiter at Wedding,ACTOR
847,20768,tm138875,Ira,ACTOR
848,20769,tm138875,Julian,ACTOR
849,4372,tm138875,Emily,ACTOR
850,28497,tm138875,Gary,ACTOR
851,1379831,tm138875,Waitress,ACTOR
852,1542517,tm138875,Hostess,ACTOR
853,511536,tm138875,Older Woman Customer,ACTOR
854,1426149,tm138875,Christmas Tree Salesman,ACTOR
855,14912,tm138875,Documentary Couple,ACTOR
856,1542521,tm138875,Documentary Couple,ACTOR
857,64874,tm138875,Documentary Couple,ACTOR
858,527062,tm138875,Documentary Couple,ACTOR
859,1685004,tm138875,Documentary Couple,ACTOR
860,1542527,tm138875,Documentary Couple,ACTOR
861,1542221,tm138875,Documentary Couple,ACTOR
862,10953,tm138875,Documentary Couple,ACTOR
863,482193,tm138875,Documentary Couple,ACTOR
864,449834,tm138875,Documentary Couple,ACTOR
865,441178,tm138875,Tap Dancer (uncredited),ACTOR
866,753907,tm138875,College Student (uncredited),ACTOR
867,190530,tm138875,Waiter (uncredited),ACTOR
868,1180233,tm138875,Diner Patron (uncredited),ACTOR
869,1039530,tm138875,Truck Driver (uncredited),ACTOR
870,41501,tm138875,Dinner (uncredited),ACTOR
871,810433,tm138875,Tap Dancer (uncredited),ACTOR
872,44401,tm138875,New Year's Partygoer (uncredited),ACTOR
873,1060145,tm138875,Giants Fan (uncredited),ACTOR
874,7139,tm138875,Restaurant Patron (uncredited),ACTOR
875,224,tm138875,unknown,DIRECTOR
876,7974,tm2386,Nancy Thompson,ACTOR
877,26005,tm2386,Freddy Krueger,ACTOR
878,30790,tm2386,Lieutenant Thompson,ACTOR
879,82353,tm2386,Marge Thompson,ACTOR
880,19401,tm2386,Tina Gray,ACTOR
881,20498,tm2386,Rod Lane,ACTOR
882,3381,tm2386,Glen Lantz,ACTOR
883,8318,tm2386,Dr. King,ACTOR
884,65257,tm2386,Sgt. Parker,ACTOR
885,12578,tm2386,Teacher,ACTOR
886,55093,tm2386,Sergeant Garcia,ACTOR
887,82354,tm2386,Nurse,ACTOR
888,491162,tm2386,Minister,ACTOR
889,218261,tm2386,Mr. Lantz,ACTOR
890,598497,tm2386,Mrs. Lantz,ACTOR
891,2937,tm2386,Foreman,ACTOR
892,4016,tm2386,Coroner,ACTOR
893,598520,tm2386,Mrs. Gray,ACTOR
894,48112,tm2386,Cop #1,ACTOR
895,598532,tm2386,Cop #2,ACTOR
896,598531,tm2386,Cop #3,ACTOR
897,34763,tm2386,Surfer #1,ACTOR
898,432769,tm2386,Surfer #2,ACTOR
899,128985,tm2386,Hallguard,ACTOR
900,598521,tm2386,Mrs. Gray's Boyfriend,ACTOR
901,598766,tm2386,Kid (uncredited),ACTOR
902,70609,tm2386,Kid (uncredited),ACTOR
903,598767,tm2386,Kid (uncredited),ACTOR
904,1110624,tm2386,Kid in Classroom (uncredited),ACTOR
905,10824,tm2386,"Newsreader / KRGR Radio Announcer (voice, uncredited)",ACTOR
906,925,tm2386,unknown,DIRECTOR
907,7645,tm133087,M'Lynn Eatenton,ACTOR
908,22878,tm133087,Truvy Jones,ACTOR
909,17566,tm133087,Ouiser Boudreaux,ACTOR
910,5525,tm133087,Annelle Dupuy,ACTOR
911,21913,tm133087,Clairee Belcher,ACTOR
912,6303,tm133087,Shelby Eatenton Latcherie,ACTOR
913,14659,tm133087,Drum Eatenton,ACTOR
914,4400,tm133087,Spud Jones,ACTOR
915,934,tm133087,Jackson Latcherie,ACTOR
916,6903,tm133087,Sammy Desoto,ACTOR
917,48125,tm133087,Owen Jenkins,ACTOR
918,48126,tm133087,Aunt Fern,ACTOR
919,48127,tm133087,Tommy Eatenton,ACTOR
920,48128,tm133087,Jonathan Eatenton,ACTOR
921,30589,tm133087,Belle Marmillion,ACTOR
922,19277,tm133087,Nancy Beth Marmillion,ACTOR
923,175216,tm133087,Marshall Marmillion,ACTOR
924,2281835,tm133087,Drew Marmillion,ACTOR
925,24206,tm133087,Janice Van Meter,ACTOR
926,606929,tm133087,Mayor Van Meter,ACTOR
927,32447,tm133087,Louie Jones,ACTOR
928,83296,tm133087,Bark Boone,ACTOR
929,47995,tm133087,Minister,ACTOR
930,2282001,tm133087,"Jack, Jr. (1 Year Old)",ACTOR
931,2282047,tm133087,"Jack, Jr. (3 Years Old)",ACTOR
932,2282054,tm133087,"Mrs. Latcherie, Sr.",ACTOR
933,2282129,tm133087,Dr. Judd,ACTOR
934,3343,tm133087,Nurse Pam,ACTOR
935,2281772,tm133087,Monique,ACTOR
936,2281992,tm133087,Bobby Ray Ross,ACTOR
937,2197682,tm133087,Dancing Couple,ACTOR
938,2282038,tm133087,Dancing Couple,ACTOR
939,2281768,tm133087,Church Singer,ACTOR
940,2282064,tm133087,Church Organist,ACTOR
941,2281871,tm133087,Doctor,ACTOR
942,2281960,tm133087,Receptionist,ACTOR
943,2282068,tm133087,Nurse,ACTOR
944,2281964,tm133087,Nurse,ACTOR
945,2281853,tm133087,Delivery Boy,ACTOR
946,2281925,tm133087,Delivery Man,ACTOR
947,2281910,tm133087,Newspaper Boy,ACTOR
948,2281995,tm133087,Cook,ACTOR
949,2281967,tm133087,Cook's Helper,ACTOR
950,2281803,tm133087,Cook's Helper,ACTOR
951,1336625,tm133087,Choir Member (uncredited),ACTOR
952,45795,tm133087,unknown,DIRECTOR
953,19841,tm177480,Cadet Carey Mahoney,ACTOR
954,19022,tm177480,Cadet Karen Thompson,ACTOR
955,19843,tm177480,Lt. Thaddeus Harris,ACTOR
956,27036,tm177480,Cadet Moses Hightower,ACTOR
957,11350,tm177480,Cadet Leslie Barbara,ACTOR
958,27037,tm177480,Cmndt. Eric Lassard,ACTOR
959,27038,tm177480,Cadet George Martín,ACTOR
960,27039,tm177480,Cadet Eugene Tackleberry,ACTOR
961,24556,tm177480,Sgt. Debbie Callahan,ACTOR
962,14330,tm177480,Cadet Larvelle Jones,ACTOR
963,27040,tm177480,Mrs. Fackler,ACTOR
964,27041,tm177480,Cadet Douglas Fackler,ACTOR
965,27042,tm177480,Capt. Reed,ACTOR
966,19400,tm177480,Cadet Chad Copeland,ACTOR
967,27043,tm177480,Cadet Kyle Blankes,ACTOR
968,27044,tm177480,Laverne Hooks,ACTOR
969,27045,tm177480,Booking Sergeant,ACTOR
970,593832,tm177480,Mrs. Thompson,ACTOR
971,239530,tm177480,Hooker,ACTOR
972,27046,tm177480,Angry Driver (uncredited),ACTOR
973,78986,tm177480,Tough (Uncredited),ACTOR
974,32739,tm177480,Prisoner (uncredited),ACTOR
975,287829,tm177480,Menacing Thug in Plaid (uncredited),ACTOR
976,52675,tm177480,Surprise Party Lady (uncredited),ACTOR
977,7277,tm177480,Driver of Teskey Truck (uncredited),ACTOR
978,12559,tm177480,Weird Waiter (uncredited),ACTOR
979,1337008,tm177480,Martín's Lady,ACTOR
980,47836,tm177480,Bar Patron,ACTOR
981,180941,tm177480,Bar Patron,ACTOR
982,704844,tm177480,Pool Hall Man,ACTOR
983,87590,tm177480,Drill Instructor,ACTOR
984,937469,tm177480,Street Thug,ACTOR
985,82846,tm177480,Arresting Cop,ACTOR
986,462221,tm177480,Officer,ACTOR
987,23591,tm177480,Officer,ACTOR
988,1018831,tm177480,Officer,ACTOR
989,1115512,tm177480,Tough,ACTOR
990,93112,tm177480,Tough,ACTOR
991,714126,tm177480,Street Punk,ACTOR
992,66962,tm177480,Driver,ACTOR
993,19734,tm177480,Sidewalk Store Owner,ACTOR
994,1230698,tm177480,Cadet with Hat,ACTOR
995,1127480,tm177480,Mrs. Lassard,ACTOR
996,1031025,tm177480,Little Old Lady,ACTOR
997,17457,tm177480,Supply Clerk,ACTOR
998,25205,tm177480,Office Executive,ACTOR
999,1944,tm177480,Mr. Wig,ACTOR
1000,74078,tm177480,Chief Hurnst,ACTOR
1001,26821,tm177480,Main Bad Guy,ACTOR
1002,450733,tm177480,Rope Climbing Cadet in Gym (uncredited),ACTOR
1003,27046,tm177480,unknown,DIRECTOR
1004,19492,tm54450,Arnie Cunningham,ACTOR
1005,11098,tm54450,Dennis Guilder,ACTOR
1006,65605,tm54450,Leigh Cabot,ACTOR
1007,7650,tm54450,Will Darnell,ACTOR
1008,7912,tm54450,Rudolph Junkins,ACTOR
1009,91964,tm54450,Regina Cunningham,ACTOR
1010,12079,tm54450,George LeBay,ACTOR
1011,91965,tm54450,Buddy Repperton,ACTOR
1012,91966,tm54450,Mr. Casey,ACTOR
1013,589836,tm54450,Moochie Welch,ACTOR
1014,8415,tm54450,Richard Trelawney,ACTOR
1015,36356,tm54450,Don Vandenberg,ACTOR
1016,12407,tm54450,Roseanne,ACTOR
1017,91968,tm54450,Chuck,ACTOR
1018,91969,tm54450,Michael Cunningham,ACTOR
1019,508760,tm54450,Bemis,ACTOR
1020,83079,tm54450,Pepper Boyd,ACTOR
1021,27960,tm54450,Mr. Smith,ACTOR
1022,499486,tm54450,Ellie,ACTOR
1023,529459,tm54450,Librarian,ACTOR
1024,2051448,tm54450,Shoppie,ACTOR
1025,38313,tm54450,Auto Assembly Worker (uncredited),ACTOR
1026,1110624,tm54450,High School Student (uncredited),ACTOR
1027,12968,tm54450,unknown,DIRECTOR
1028,8464,ts22082,Michael Knight,ACTOR
1029,63898,ts22082,Devon Miles,ACTOR
1030,30068,ts22082,K.I.T.T. (voice),ACTOR
1031,90786,ts22082,Bonnie Barstow,ACTOR
1032,90788,ts22082,RC3,ACTOR
1033,1381431,ts21715,unknown,ACTOR
1034,49815,ts20678,Zack Morris,ACTOR
1035,201,ts20678,A.C. Slater,ACTOR
1036,53237,ts20678,Samuel 'Screech' Powers,ACTOR
1037,66271,ts20678,Lisa Turtle,ACTOR
1038,81048,ts20678,Richard Belding,ACTOR
1039,3748,tm145608,Leonard Lowe,ACTOR
1040,7244,tm145608,Malcolm Sayer,ACTOR
1041,1005,tm145608,Dr. Kaufman,ACTOR
1042,8467,tm145608,Eleanor Costello,ACTOR
1043,11546,tm145608,Paula,ACTOR
1044,18895,tm145608,Mrs. Lowe,ACTOR
1045,3288,tm145608,Peter Ingham,ACTOR
1046,18898,tm145608,Miriam,ACTOR
1047,18901,tm145608,Rolando,ACTOR
1048,18897,tm145608,Frank,ACTOR
1049,8416,tm145608,Lucy Fishman,ACTOR
1050,18899,tm145608,Sidney,ACTOR
1051,18900,tm145608,Lolly,ACTOR
1052,14445,tm145608,Bert,ACTOR
1053,18896,tm145608,Rose,ACTOR
1054,18909,tm145608,Nurse Margaret,ACTOR
1055,18910,tm145608,Anthony,ACTOR
1056,16244,tm145608,Dr. Tyler,ACTOR
1057,17434,tm145608,Dr. Sullivan,ACTOR
1058,18908,tm145608,Nurse Beth,ACTOR
1059,18902,tm145608,Frances,ACTOR
1060,18903,tm145608,Magda,ACTOR
1061,18904,tm145608,Joseph,ACTOR
1062,18905,tm145608,Luis,ACTOR
1063,18906,tm145608,Dottie,ACTOR
1064,18907,tm145608,Desmond,ACTOR
1065,3769,tm145608,Ray,ACTOR
1066,18911,tm145608,Janitor,ACTOR
1067,18912,tm145608,Hospital Director,ACTOR
1068,1608456,tm145608,Psychiatrist,ACTOR
